P0167 纳书楹曲谱正集卷二目錄
P0169 氣英布
P0169 赚布
P0169 貨郎旦
P0169 女彈
P0169 紅梨花
P0169 賣花
P0169 馬陵道
P0169 擺陣孫
P0169 擒龎
P0170 昊天塔
P0170 五臺
P0170 兩世姻緣
P0170 離魂
P0170 蘇武還朝
P0170 告雁
P0170 古城記
P0170 挑袍
P0170 單刀會
P0171 單刀
P0171 四聲猿
P0171 罵曹
P0171 蓮花寶筏
P0171 北餞
P0171 不伏老
P0171 北詐
P0171 雍熙樂府
P0171 訪普
P0172 東窗事犯
P0172 掃秦
P0172 虎囊彈
P0172 山亭
"P0172 元人百種,元曲元氣淋漓?與唐詩宋詞"
P0172 爭衡惜今之傳者絕少百種係臧?叔所
P0172 編觀其刪攺四夢?是一孟浪漢交律曲
P0172 律皆非所知不知埋沒元人許多佳曲惜
P0172 哉
"P0172 五臺,依元人書本攺定"
"P0172 北餞,氣盛辭雄的係元人手筆惜為俗伶"
P0172 所刪余未見原木姑爲酌定
P0172 納書楹曲譜正集卷二
P0173 長洲葉堂廣明訂譜
P0173 丹徒王交治禹卿參訂
P0173 賺布
"P0173 仙呂,點絳唇,楚[凡五]將[六凡工]極[六(丶)五六]多[尺(〇)]漢[一(丶)尺四一]軍[尺(〇)工尺一]微[四(丶)上一]末[四(〇)上合]?[六(丶)五]輕[六(〇)凡工?尺]可[工(丶)一尺(〇)]戰[工(丶)工尺]不[上尺]到[上(〇)四合]寸[六(丶)五]合[六(〇)]早[六]已[六凡]在[五]睢[乙(丶)五]木[六(〇∟)凡工六(〇)五六工]邊[尺(丶)上]廂[尺(〇)上一]破[四(丶)上四合合(〇)]"
"P0173 混江龍,今[六(丶)五]番[六(〇)]且[尺(丶)上六凡]過[工(〇)尺]這[六(丶)尺工]回[尺(〇)]休[尺(丶)上一]再[四(〇)合]動[五(丶)六五]干[乙(〇)五乙五六五]戈[六(丶)]憑[尺]著[工(〇)]喒[尺]范[工(丶)尺工]?[六(〇)]英[六(丶)凡]布[工尺(△)]怕[六]甚[凡工]麼[尺]韓[上(丶)尺上]信[四(〇)合]蕭[六(丶)五]何[六(〇━)]喒[尺]待[工]要[尺工]獨[六(〇)五]分[乙五]興[六(丶)五]隆[六(〇)]起[尺]楚[尺(丶)六]社[尺(〇)上一]稷[上(丶)一上尺(〇━)]那[尺]裏[工]肯[尺]劈[一(〇)尺]半[工尺工]停[六(丶)五]分[六(〇)]做[乙]漢[五(丶)六五]山[乙(〇)五六五]河[六(丶)]常[六]則[尺(〇)工]是[六五六凡工]威[尺(丶)工]風[尺(〇)]抖[一(丶)?四]擻[合(〇)]斷[工]不[上]把[上]銳[尺(丶)上]氣[四(〇)合]消[六(丶)五]磨[六(〇━)]?[工尺]的[上(〇)尺]個[工尺工]當[六(丶)五]場[六(〇)]賭[尺(丶)六]命[凡(〇)工尺(━)]怎[尺上尺]容[工(〇)]他[尺]遣[上(丶)尺上]使[四(丶)合]求[六(丶)五]和[六(〇━)]喒[一]則[一(〇)]見[尺工]撲[六(丶)五]騰[乙五]騰[六]這[六]探[工(〇)]馬[一]兒[尺工]闖[六(丶)]入[凡工尺(〇)上]旗[尺(丶)工]門[尺(〇)上?四]左[合(丶)]不[尺上尺]由[工(〇)]喒[尺工]?[六(丶)五]容[六(〇)]忿[尺(丶)六]忿[凡(〇)工尺(━)]都[六]付[凡(〇)工]與[尺]冷[尺(丶)一]笑[四(〇)合(━)]的[合]這[四]呵[尺(〇)工尺上]呵[一(丶∟)]"
"P0174 油葫蘆,那[六]廝[工]把[尺工]三[六五]歲[乙]孩[六]童[六]小[尺(丶)上一尺]覷[工(〇)六工尺]我[上(丶)一尺]便[六(〇)]這[工]等[尺]敢[一(丶)尺]恁[一(〇)尺一四合]麼[四(丶)一]難[尺(〇)]道[工]他[尺]不[上(丶)尺]尋[工]思[尺(〇)]到[六]此[工尺]怎[上(丶)尺工]收[六(〇)五]羅[六(丶)]恰[六]便[五]似[六]寒[六(〇)]森[五]森[六凡工]劍[尺(丶)]戟[合(△)合四一]莑[尺(丶)工六凡工]頭[尺(〇)上一]臥[四(丶)尺上四合(〇━)]恰[尺]便[工]似[尺]明[上(〇)尺]颩[工(丶)六凡工]颩[尺(〇)]斧[一]鉞[尺上]叢[六(丶)五]中[六(〇)]過[凡(丶)工尺]他[尺(〇)]可[上]也[上]忒[尺(丶)]不[工]合[尺(〇)]他[尺]可[工]也[尺]忒[一(丶)尺]放[一(〇)尺一四合]潑[四(丶)一(〇━)]恰[尺]便[工]似[尺工]飛[六(〇)]蛾[工]兒[尺]急[一(丶)]飐[尺一]飐[尺(〇)工]來[六(丶)五]投[六(〇)工尺]火[上(丶)尺]這[六(〇)]的[尺]是[工]他[尺]自[一(丶)尺一四]攬[合(〇)]一[合(丶)四一]頭[尺(〇)工尺上]蹉[一(丶)]"
"P0175 天下樂,怎[一(〇)]不[尺工]敢[六(丶)]?[尺工六(〇)]登[工]時[尺]殺[上(丶)尺]壞[工(丶)六尺六凡工]他[六(丶)]便[六]教[工(〇)]我[尺]做[工]活[尺(丶)工尺(△)尺一四合四]佛[一(丶)]活[一(〇)]佛[一]怎[尺]定[工(丶)六]奪[尺(〇)工六(━)]喒[尺工]將[六(〇)]他[工尺]來[一(丶)尺]意[工尺(〇)]早[上(丶)]識[上一尺(〇)工尺]破[六(丶)]他[六]道[工]是[尺]逞[上(〇)]不[上]盡[尺]口[上(丶)尺]內[工(〇)尺工六凡工]詞[六(丶)]卻[尺]教[工]喒[尺]按[六(〇)]不[尺]住[工]心[尺(丶)]上[一(〇)尺一四合]火[四(丶)一(〇━)]喒[尺]如[工]今[尺工]先[六(〇)]借[六]下[工]這[尺]殺[上(丶)尺]人[工]刀[尺(〇)]門[上(丶)尺]扇[工]似[尺(〇)一四合]濶[四(丶)一(∟)]"
"P0176 哪吒令,喒[尺(〇)]道[工]你[尺上]這[工]三[六(丶)]封[六]靣[凡(〇)工六(━)]先[六]生[工(〇)]來[尺]瞰[一(丶)凡]我[合(〇━)]那[尺]裏[工(〇)]是[尺]八[一(丶)尺]拜[工(〇)尺]交[六(━)]仁[尺]兄[工(〇)]來[尺]訪[一(丶)四]我[合(〇)四(━)]多[六]應[工(〇)]是[尺]兩[一(丶)尺]賴[工]子[尺(〇)工六(━)]隨[六]何[工(〇)]來[尺]說[一(丶)]我[合(〇━)]怕[六]不[工(〇)]待[尺]死[上(丶)尺]撞[工]活[尺(〇)]功[工(丶)尺]折[上(〇)尺工]過[六(丶)]一[尺]謎[工(〇)]裏[尺]信[一(丶)?四]口[合(〇━)四一]分[尺(〇)工尺上]合[一(丶)]"
"P0176 鵲踏枝,你[尺]那[工(〇)]裏[尺]話[一(丶)尺]兒[合(〇)四]多[一(丶〇)]廝[尺(丶)]勾[工(〇)尺]羅[一(丶)]你[尺]正[工(〇)]是[尺]剔[一(丶)]蝎[尺(〇)工]撩[六(丶)五]蜂[六(〇)]暴[一(丶)尺]虎[合(〇)四]馮[一(丶)]河[一(〇)]誰[尺(丶)]著[工(〇)]你[尺(━)]鑽[六(△)]頭[六]就[工(丶)六]鎻[尺(〇)工六(∟)凡工六(〇━)]怪[六]不[工(〇)]的[尺]喒[尺]故[一(丶)尺]舊[一(〇)四合(━)四一]情[尺(〇)上]薄[一(丶)]"
"P0177 寄生草,你[尺]將[工(〇)]那[尺]舌[一(丶)尺]尖[工(△)]兒[尺]扛[一(丶△)]則[一]將[尺]劍[工(丶)]刃[工(△)]兒[尺工]磨[六(丶△)]喒[六]心[五(丶)]頭[五(〇)乙]早[伬(丶)]發[乙(△)]起[五]無[六(丶)]明[工(〇)尺]火[一(丶)]這[尺]劍[工(〇)]頭[尺]磨[一(丶)]的[一四(〇)一]吹[尺(丶)]毛[四(〇)一]過[四(丶)合(〇━)]你[尺]舌[上(〇)]頭[尺工]便[六(丶)]是[六尺(〇)工]亡[六(丶)]身[六(〇)凡]禍[工(丶)一尺(〇━)]你[尺]道[工(〇)]是[尺]特[一(丶)]來[尺]救[工(〇)]喒[尺]目[工(丶)尺]前[六(〇)五]憂[六(丶)]敢[六]可[五(〇)]也[六]不[五(丶)]知[六(△)凡工]自[尺(丶)]己[合(△)]在[四]壕[尺(丶)]中[四(〇)一]坐[四(丶)合(∟)]"
"P0178 玉花秋,那[一(〇)]裏[一]發[尺(丶)]付[工(△)]這[工]殃[六(丶)五]人[六(〇)凡]貨[工(丶)]勢[六]到[六(〇)]來[尺]如[工(丶)]之[尺(〇━)]奈[一(△)四]何[合(丶)]若[一(〇)]是[尺]楚[一(丶)]國[尺(〇)工]天[六(丶)]臣[六(〇)]見[五(丶)六]了[凡(〇)工]呵[六(丶)]其[尺(〇)]實[工]難[六(丶)]廻[六]避[凡(〇)工尺]怎[一(丶)尺]收[工(〇)六工]撮[尺(丶△)]喒[工]一[尺(丶)]下[六]裏[尺(〇)工]相[凡(丶)工]迎[尺(〇)]你[合]且[四]一[一(丶)]下[尺]裏[一(〇)四合]趓[四(丶)]"
"P0178 後庭花,不[尺]爭[工]這[尺]楚[上尺]天[工]臣[尺]明[尺(丶)]道[凡工尺(〇)六]破[五(丶)?五(〇━)]把[四]你[四]個[上]漢[六尺]隨[凡(丶)六尺工]何[尺(〇)]謊[上(丶)尺]對[上(〇)一四]脫[上(丶)尺]喒[凡(〇)]便[六]喚[五(丶)六]他[五(〇)]來[六]從[五(丶)仩乙]頭[五(〇)六]問[凡(丶)工尺(〇)]看[上(丶)一四上]他[尺(〇)]巧[上(丶)尺]支[凡(〇)工]吾[尺(丶△)]說[上(丶)尺]個[上(〇)一四]甚[仩(丶)乙五(〇)六]麼[五(丶〇━)]非[凡]是[凡]喒[尺(〇)]起[凡六]風[五(丶)仩五(〇)六]波[凡(丶)工尺(〇━)]都[六]自[凡(〇)工]己[尺]惹[四(丶)]災[上]招[尺(〇)]禍[上(丶)]且[尺]看[工(〇)]他[尺]這[六(丶)]一[凡工]番[尺(〇)]怎[上(丶)尺]收[工(〇)]科[尺(丶)]那[六(〇)]一[尺(丶)]番[工(〇)六(△)凡工尺]怎[上(丶)尺]結[上(〇)一四上]末[尺(丶)]"
"P0179 金盞兒,諕[六]的[工(〇)]喒[尺]靣[工(丶)尺工]沒[六(〇)五]羅[六(丶△)]口[上(丶)一]搭[尺(〇)工]合[六(丶)]誰[尺]似[工(〇)]你[尺]這[工]一[尺(丶)]片[六]橫[凡(〇)工]心[尺]惡[上(丶)]膽[合(△)四一]天[尺(丶)]來[四(〇)一]大[四(丶)合(〇━)]沒[尺]來[工(〇)]由[尺]引[上(丶)]將[尺]狼[工(〇)]虎[尺]屋[合(丶)四]中[上(〇)一]窩[四(丶)]這[工]一[上]個[尺]宣[工(〇)]捷[上]的[尺]有[尺(丶)]甚[工]麼[尺]該[工(〇)]死[尺凡]罪[六(丶)]這[工]一[上(〇)]個[尺]仗[六(丶)]劍[凡工]的[尺(〇)]莫[四]不[合]是[合]害[四(丶)合]瘋[上(〇)一]魔[四(丶)]不[尺]爭[工]你[尺]殺[上(〇)]了[尺]他[工]楚[尺工]使[六(〇)]命[凡(丶)工尺]則[合(〇)]被[四]你[合]送[上(丶)]了[合]喒[合(〇)]也[?]漢[四(丶)合]隨[上(〇)一]何[四(丶)]"
"P0180 醉雁兒,楚[上(〇)]王[尺]若[上(丶)]是[尺(〇)]問[工(丶)尺工]英[六(〇)凡]布[工(丶)]他[尺]怎[上(〇)]敢[上]便[尺]帶[工(丶)]領[尺(〇)]二[尺(丶)四]十[上(〇)一]人[四(丶)]到[尺]軍[六(〇)]寨[工]裏[尺]鬧[四(丶)合]鑊[上(〇)一]鐸[四(丶)]那[上]其[四(〇)]問[上(━)]可[四]教[一(〇)]喒[四]答[上(丶)]應[尺(〇)]是[尺(丶)四]如[上(〇)一]何[四(丶)]"
"P0180 賺煞,休[六]將[五(〇)]喒[尺]廝[工(丶)尺]催[上(〇)]逼[尺(丶)]相[六(丶)]攛[工(〇)尺]掇[上(丶)尺(〇━)]英[六]布[六(〇)]也[工]今[尺(丶)]番[尺(〇)]去[上(丶)?四]波[合(〇━)]不[尺]爭[工(〇)]我[尺]服[上(丶)尺]事[工(〇)尺工]重[六(丶)]瞳[六(〇)]沒[工(丶)]個[尺]結[一(〇)四]果[合(丶)]赤[尺]緊[工(〇)]的[尺]做[工(丶)]媳[上尺(〇)工]婦[六(丶)]先[六]惡[六(〇)]了[工]公[尺(丶)一四]婆[合(〇)]怎[尺(丶)工]存[六(〇)]活[凡(丶)工尺(〇━)]恰[尺]便[工(〇)]似[尺]睜[工(丶)]著[上]眼[上(〇)]跳[尺(丶)四]黃[上(〇)一]河[四(丶)]你[尺]著[工(〇)]喒[尺]歸[六(丶)凡]順[工(〇)尺(━)]隆[六]凖[六(〇)五]的[伬]君[六(丶)]王[六(〇)]較[六(丶)]靣[工(〇)尺]濶[上(丶)]你[尺]這[工(〇)]裏[尺(━)]怕[尺]不[一(〇)]有[尺工]千[六(丶)]般[六(〇)]揣[工(丶)]摩[尺(〇━)]卻[尺]將[工(〇)]喒[尺]一[一(丶)]時[工]間[尺(〇)]瞞[一尺(丶)]過[一(〇)四合(━)]則[六]怕[五]你[六]弄[五]的[六五]喒[六]做[工]了[上]尖[尺上一]擔[四合]兩[上(丶)尺]頭[工尺上一四]脫[上(丶)尺]"
P0181 女彈
"P0183 南呂,一枝花,雖[工]則[尺上]是[工]打[尺上]牌[工(丶)]兒[工]出[上一]野[四上尺]村[工(━)]不[工]比[尺上]那[工]弔[五]名[六凡]兒[工]臨[工]勾[工]肆[上一四(━)]與[四]別[上]人[上尺]無[四]夥[合凡四]伴[合凡工(━)]單[五]看[六凡]俺[工]當[尺]家[尺]兒[四(━)]你[四]索[四尺]尋[上一]思[四一]錦[尺上]片[工]也[工]排[六?]着[工尺]節[上尺]使[上一四(━)]都[四]則[一]待[四]奏[尺]新[工]聲[上尺]舞[合四]柘[合凡工合]枝[四(━)]揮[工]霍[尺]的[尺上工]一[五]錠[六凡]錠[工]響[四]鈔[尺上尺]精[工]銀[工(━)]擺[尺]列[上一]的[四]一[合四]行[上一]行[四]朱[上]?[?尺]皓[四工合凡?]齒[合?四(━)]"
"P0183 梁州第七,正[五]遇[六凡]着[工]美[尺上]遨[工]遊[工]融[四]和[尺]的[尺]天[工]氣[上一四(━)]更[尺]兼[上一]着[四]沒[四]煩[工]惱[工]豊[四]稔[工]的[工合]年[四?合]時[合(━)]有[尺上]誰[工]人[工]不[尺]想[四]快[尺上尺]平[工]生[工]志[上一四(━)]都[尺]則[上一]待[四]高[上]張[上尺]繡[四]幕[合凡工(━)]都[四]則[一]待[四]爛[尺]醉[尺四尺]金[上一]巵[四(━)]我[工]本[尺上]是[工]窮[工]鄉[工]寡[四尺]婦[工尺工(━)]沒[尺]甚[上一]的[四]艶[四]色[工合]嬌[四]姿[合(━)]又[工]不[尺上]會[工]賣[五]風[六凡]流[工]弄[尺]粉[四尺]調[工]脂[尺(━)]又[尺]不[上一]會[四]按[尺]宮[工]商[上尺]品[工]竹[工合]彈[四]絲[合(━)]無[工]過[尺]是[工]趕[工]幾[尺上]處[工]沸[尺]騰[上一]騰[四]熱[四]鬧[尺]塲[上一]兒[四(━)]搖[工]幾[尺?]下[工]桑[五]琅[六凡]琅[工]蛇[尺]皮[尺]鼓[四尺]兒[工(━)]唱[尺]幾[上一]句[四]韻[尺]悠[上]悠[上尺]信[四]?[工合]腔[四]兒[合(━)]一[四]詩[四]一[合凡工合]詞[四(━)]都[尺]是[工]些[尺]人[工]間[工]新[五]近[六凡工]稀[工]奇[工]事[上一四(━)]扭[工]捏[合凡]來[工]無[四]詮[四]次[合凡工(━)]倒[工]也[尺上]會[工]動[五]的[六凡]人[工]心[工?]諧[尺]的[四]耳[四尺工(━)]都[尺]一[上一]般[四]喜[四]笑[一四]孜[上尺四合]孜[四(━)]"
"P0185 轉調貨郎兒,也[工]不[尺上]唱[工]韓[工]元[尺]帥[工]偷[六凡]營[工]劫[工]寨[上一四(━)]也[四]不[一]唱[四]漢[尺]司[上一]馬[四]陳[上]言[上尺]獻[四]策[合凡工(━)]也[四]不[一]唱[四]巫[一]娥[一尺]雲[工]雨[工]楚[工合]陽[四]臺[合(━)]也[工]不[尺工]唱[五六凡?工尺]梁[一]山[一]伯[合凡工(━)]也[工]不[尺上]唱[工]祝[尺工]英[六凡工尺工]臺[尺(━)]只[五]唱[仩]那[五?六工]娶[工六]小[尺上]婦[工]的[上]長[工]安[工尺]李[一尺]秀[四合凡工]才[四(━)]"
"P0186 二轉,我[工]只[尺上]見[工]密[五(丶)]臻[六凡]臻[工(〇)]的[尺]朱[工(丶)六凡]樓[工(〇)尺]高[工(丶)尺]厦[上(〇)一四(━)]碧[合四]聳[上(〇)]聳[合四]青[上(丶)尺]簷[上(〇)四合]細[工(丶)合尺(〇)上]瓦[尺(丶)工尺上工(〇━)]四[尺]季[上(〇)一]裏[四合]常[四(丶)上一]開[四(〇)]不[上(丶)尺]斷[工(〇)尺]花[工(丶)]銅[仩(〇)伬]駝[仩(丶)乙]陌[五(〇━)]紛[仩(△)伬]紛[仩?五]鬭[六(丶)凡工六(〇━)]奢[五(〇)?六]華[工(丶)]那[五]王[六(〇)凡]孫[工]士[工(丶)六]女[尺(△)上工]乘[六(丶)五]車[六(〇)]馬[上(丶)一四(〇)合(━)]一[工(△)六]望[五仩]繡[六(丶)五六凡]簾[工(〇)?]高[上(丶)]挂[一(〇)四上(━)]都[工]則[尺(〇)上]是[工]公[五(丶)六凡]侯[工(〇)尺]宰[上(丶)一四(〇━)上]相[四(〇)合四]家[上(丶)]"
"P0186 三轉,那[五]秀[六(〇)凡]才[工(━)]不[尺]離[工(〇)]了[上尺]花[工(丶)]街[工]柳[六(〇)五六凡工]陌[尺(丶)工尺上(〇━)]占[四(〇)合四]塲[上(丶)一]兒[四(〇)]貪[上(丶)尺]杯[上(〇)四合]好[工(丶)合尺(〇)上]色[尺(丶)工尺工(〇━)]看[六]上[工]那[工尺]柳[上(〇)尺]眉[工]星[六(丶)凡]眼[工(〇)尺]杏[工(丶)一四(〇)上尺]花[工(〇)六凡工]腮[尺(丶)工尺上(〇)]對[尺(丶)]靣[上一]兒[四(〇)]相[上(丶)尺]挑[上(〇)尺上]泛[四(丶)上合四(〇━)]背[上]地[四(〇)合]裏[工合]暗[四(丶)合]差[四(〇)上一四]排[合(丶)]拋[工]着[尺(〇)上]他[工]渾[六(丶)凡]家[工(〇)尺]不[上(丶)尺工(〇)六工尺]睬[上(丶)一四(〇━)]只[尺(〇)上尺]教[工(丶)六凡]那[工(〇)尺]媒[上(丶)]人[上(△)尺上四]往[合(丶)工合四]來[上(〇)]閒[五(丶)六(〇)凡]家[工(丶)]擘[尺(〇)上尺]畫[工(丶△)]諸[四(丶)]般[四]綽[合(〇)工合四]開[上(丶△)]花[上(∟)尺]紅[上(〇)]佈[四(丶)上四合工]擺[合(〇)四上(━)]將[上]一[四(〇)]個[四合]潑[工(丶)合]賤[四]的[合(〇)四]烟[工(丶)一]花[四(〇)]娶[六(丶)凡工(〇━)]過[四(〇)合四]來[上(丶)]"
"P0187 四轉,那[五]婆[六(〇)凡]娘[工(━)]舌[工]剌[尺(〇)上]剌[工]挑[六凡(丶)]荼[工]斡[尺(〇)上尺]剌[工(丶)尺工(〇━)]百[四]枝[一(〇)]枝[四]花[一(丶)]兒[一(〇)尺]葉[四(丶)合工]子[合(〇)四(━)]望[六]空[工]裏[工]揣[尺(〇)工]與[六(丶)凡]他[工(〇)]個[工]罪[尺(丶)上尺]名[工(〇)尺上尺]兒[上(丶)]尋[合四]這[上(〇)]等[四合]閒[工(丶)合]公[四(〇)合四]事[合(丶)凡工(〇━)]他[尺]正[上(〇)一]是[四]節[四(丶)]外[尺]生[上(〇)一]枝[四(丶)尺(△)]調[工(丶)六(△)]三[工(丶)?尺]斡[上(〇)尺]四[工(丶)尺上(〇━)]只[四]教[上(〇)一]那[四上]大[尺(丶)]渾[上一]家[四(〇)]吐[四(丶)]不[一(△)]的[四一]咽[尺(△)]不[上一]的[四(〇)]這[合]一[工]個[合]心[四(丶)]頭[合(〇)四]剌[合(丶)凡工(〇)]減[四(丶)]了[尺]神[上(〇)一]思[四(丶△)]瘦[五(丶)]了[六(〇)凡工(∟)五]容[六(〇)凡]姿[工(丶)尺(〇)?工]病[六(丶)]懨[工(△)]懨[工尺]睡[工(丶)]損[工尺]了[上(〇)尺]裙[五(丶)六工(〇━)尺]兒[上(〇)尺]祬[工(丶)尺(〇)]難[尺(丶)]扶[上一]策[四(〇)]怎[合(丶)四]動[合(〇)凡]止[工(丶)]忽[工]的[尺(〇)上]呵[工(━)]冷[上(△)]了[上尺]四[工(丶)尺(〇)]肢[工(丶)]將[尺]一[上(〇)一]個[四]賢[四(丶)]惠[尺]的[尺]渾[上(〇)一]家[四]生[一(丶△)尺]氣[四(丶)合(〇)凡工]死[合(丶)四]"
"P0188 五轉,火[四]逼[上一]的[四]好[六]人[五]家[六凡工]人[?(丶)尺]離[上(〇)]物[一尺上]散[一(丶)四合]更[五(〇)六]那[五]堪[六]更[五(丶)]深[六凡工]夜[上(〇)合四]闌[上(丶)]是[?]誰[六]將[五]火[六(〇)五]焰[仩乙]山[五六]移[上(丶)]向[一四上(〇)尺]到[工(丶)六工尺上尺]長[工(〇)尺上尺]安[上(丶)]燒[上(〇)]地[四]戶[合凡工]燎[六(丶)五工六]天[五(〇)六五六凡]關[工(丶)]單[仩]則[工(〇)]把[六五]凌[仩(丶)]煙[五?六]閣[工]留[六(〇)]他[六凡工]世[六(丶)凡工六(△)]上[工六工尺上尺]看[工(丶)]恰[四(〇)]便[尺工]似[尺上]九[工(丶)]轉[工五]飛[六(〇)]芒[六凡工]老[上(丶)一四]君[上]煉[四(〇)合四]丹[上(丶)]恰[上(〇)]便[尺工]似[尺凡]介[六(丶)]子[尺上]推[凡(〇)]在[尺(丶)上尺]綿[凡(〇)工尺上尺]山[凡(丶△)]恰[六]便[五]似[六五]子[仩(丶)五]房[仩?五六(〇)五六凡]燒[六(丶)]了[上尺六(〇)凡凡尺上(━)尺工四]連[合]雲[合四]棧[合(〇)凡工(━)]恰[四上]便[尺(〇)工]似[尺工]赤[六(丶)工]壁[尺]下[凡(〇)工尺工上]曹[合(丶)四]兵[上(〇)尺]塗[凡工尺]炭[上(丶)一四(△)]恰[六]便[五]似[六五]佈[仩(丶)]牛[六]陣[五(〇)六]舉[上(丶)]火[尺]田[凡(〇)工尺上尺]單[上(丶)]恰[合(〇)]便[四上]似[四合凡]火[凡(丶)?尺]龍[上]鏖[上(〇)一]戰[四合(━)]錦[上合四]斑[合(〇)四合凡]斕[工(丶△)]只[合]將[四]那[合]房[六(丶)凡工尺工]檐[尺(〇)上一上]扯[一(丶)上一四合(〇)]脊[上(丶)尺]梁[凡(〇)工尺上尺]扳[凡(丶)]急[六五]救[仩(〇)五]阿[六(━)]可[凡]又[六(〇)]早[尺凡]連[六(丶)]累[五仩]了[五六凡]官[六(〇)五]房[六]五[六(丶)五]六[六(〇)凡?尺上尺]間[凡(丶)]"
"P0189 六轉,我[六]只[五(〇)]見[六]黑[六(丶)]黯[五]黯[六(〇)]天[五(丶)]涯[六(△)]雲[凡]布[尺(丶)凡上尺凡(〇━)]更[上]那[一(〇)四]堪[合]濕[合(丶)]淋[四]淋[合(〇)四]傾[上(丶)]盆[上(〇)]驟[四(丶)?合]雨[凡(〇━)]早[六]是[五(〇)]那[六]窄[仩(丶)]窄[五(〇)六]狹[凡(丶)]狹[六(〇)]溝[上(丶)]溝[上]塹[凡(〇)]塹[凡]路[尺(丶)上尺]崎[凡(〇)尺]嶇[上(丶〇━)]知[上]奔[一(〇)四]向[合]何[上(丶)]方[四(〇)合]所[凡(丶〇━)]猶[六]喜[五(〇)]的[六]瀟[仩(丶)]瀟[五(〇)六]灑[凡(丶)]灑[六(〇)]斷[上(丶)]斷[上]續[一(〇)]續[上]出[合(丶)]出[上]律[一(〇)四]律[合]忽[上(丶)]忽[上尺]嚕[凡(〇)]嚕[凡(━)]陰[上(△)]雲[上]開[尺(丶)上]處[一(〇)四合(━)]我[六]只[五(〇)]見[六]霍[?(丶)]霍[凡(〇)]閃[凡(丶)]閃[六(〇)]電[凡(丶)尺]光[上(〇━)]星[尺(〇)上]炷[一(丶)四合(〇━)]怎[合]禁[四]那[四]蕭[上(〇)]蕭[?]瑟[凡(丶)]瑟[合(△)]的[四]風[上(丶)]點[凡(〇)]點[凡]滴[六(丶)]滴[凡(△)]的[尺]雨[上(丶)尺凡(〇)]高[凡(丶)]高[凡]下[工(〇)尺]下[上]凹[上(丶)]凹[上]凸[一(〇)]凸[上]一[上(丶)]搭[尺]模[凡(〇)工尺]糊[上(丶〇━)]早[上]做[尺(〇)]了[上]樸[上(丶)]樸[凡(〇)]簌[工(丶)尺]簌[上(〇)]濕[上(丶)]濕[上]淥[一(〇)]淥[上]疏[尺(丶)]林[上]人[尺(〇)上]物[一四(丶)合(〇━)]倒[上]與[四(〇)]他[合]粧[上(丶)]就[上]一[凡(〇)]幅[合]昏[上(丶)]昏[上]撡[一(〇)四]撡[合]瀟[六(丶)五]湘[六(〇)]水[上(∟)尺]墨[凡(〇)工尺]圖[?(丶)]"
"P0191 七轉,河[尺]岸[上一]上[四]和[工六]誰[五]講[五六]話[工尺工(━)]向[一四]前[一(〇)]去[尺]親[工(〇)]身[尺]問[工(〇)尺上尺]他[工(丶)]只[工]說[六]道[五]姦[仩(〇)]夫[五六]是[五(丶)六仩]船[五(〇)]家[工(━)]猛[尺上]將[工]咱[工]家[六(〇)凡]長[工六]喉[五(丶)仩五六]嚨[工(〇)尺上]掐[尺(丶)工]磕[仩伬]搭[仩(〇)乙]地[五(━)]揪[五]住[六(〇)凡工六]頭[五(丶)仩五六六]髮[凡(〇)工六(━)]我[工(丶)六]是[五(〇)]個[五六]婆[工(丶)六凡]娘[工(〇)]怎[六]生[工]救[尺(丶)工上四]援[合(〇)四上(━)]也[六五]是[仩(〇)乙]他[五六]合[五(丶)仩五六]亡[工(〇)尺工]化[尺(丶)上]撲[尺工]鼕[六(〇)凡]的[工六]命[五(丶)六]掩[上(丶)尺工(〇)六]黃[五(丶)仩五六]泉[工(〇)五六凡工]下[尺(丶)工上一四尺(〇━)]將[五]一[六(〇)凡]個[五]李[六(丶)五]春[仩伬仩乙]郎[五(〇)]的[尺工六]父[五(丶)六凡]親[工(〇)]只[上尺]向[工]那[上尺]翻[工(丶)]滚[上一四(△)]滚[合]的[四]波[上(丶)一四]心[上(〇)]水[上(丶)尺]淹[工(〇)六上一四]殺[上(丶)]"
